,Administrative_Visited,Administrative_Duration,Informational_Visited,Informational_Duration,ProductRelated_Visited,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Average_D,Average_user_visit
2166,0,0.0,0,0.0,8,149.0,0.133333333,0.155555556,0.0,0.8,May,2,2,7,3,Returning_Visitor,No,NotBuy,49.666666666666664,2.6666666666666665
2167,1,81.0,0,0.0,12,131.5,0.0,0.003076923,0.0,1.0,May,3,2,1,4,Returning_Visitor,Yes,NotBuy,70.83333333333333,4.333333333333333
2168,0,0.0,0,0.0,4,81.5,0.0,0.025,0.0,0.0,May,1,1,2,4,Returning_Visitor,Yes,NotBuy,27.166666666666668,1.3333333333333333
2169,3,296.0,0,0.0,9,394.5,0.0,0.005555556,28.39833333,0.0,May,2,2,8,2,New_Visitor,Yes,Buy,230.16666666666666,4.0
2170,0,0.0,0,0.0,17,336.0,0.0,0.01875,0.0,0.8,May,2,2,1,4,Returning_Visitor,No,NotBuy,112.0,5.666666666666667
2171,0,0.0,0,0.0,21,452.797619,0.0,0.023,16.82505,0.0,May,1,1,1,4,Returning_Visitor,No,Buy,150.93253966666666,7.0
2172,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,2,2,1,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2173,3,269.1666667,0,0.0,36,2281.208333,0.022916667,0.046203704,0.0,0.0,May,3,2,6,4,Returning_Visitor,No,NotBuy,850.1249999,13.0
2174,3,168.75,0,0.0,36,1262.833333,0.0,0.004054054,20.39448649,0.0,May,2,2,3,4,Returning_Visitor,Yes,Buy,477.19444433333337,13.0
2175,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2176,0,0.0,0,0.0,1,643.0,0.133333333,0.15,0.0,0.0,May,2,2,1,5,Returning_Visitor,No,NotBuy,214.33333333333334,0.3333333333333333
2177,0,0.0,0,0.0,6,189.0,0.066666667,0.116666667,0.0,0.4,May,2,6,1,3,Returning_Visitor,No,NotBuy,63.0,2.0
2178,3,430.8333333,1,262.0,49,2338.567766,0.023529412,0.028907563,9.609529412,0.6,May,3,2,4,4,Returning_Visitor,No,Buy,1010.4670331000001,17.666666666666668
2179,0,0.0,0,0.0,6,181.0,0.0,0.016666667,0.0,0.0,May,3,2,1,3,Returning_Visitor,No,NotBuy,60.333333333333336,2.0
2180,0,0.0,0,0.0,24,597.8333333,0.008333333,0.020833333,0.0,0.4,May,2,2,2,1,Returning_Visitor,No,NotBuy,199.27777776666667,8.0
2181,7,150.5,0,0.0,28,549.0833333,0.0,0.013571429,2.663333333,0.0,May,1,1,1,2,Returning_Visitor,No,Buy,233.19444443333336,11.666666666666666
2182,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,3,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2183,0,0.0,0,0.0,10,170.0,0.04,0.1,0.0,0.0,May,2,2,6,3,Returning_Visitor,No,NotBuy,56.666666666666664,3.3333333333333335
2184,2,53.0,0,0.0,4,46.0,0.026666667,0.056,0.0,0.4,May,3,2,1,2,Returning_Visitor,No,NotBuy,33.0,2.0
2185,3,102.0,2,108.0,51,1742.325216,0.003636364,0.009228841,0.0,0.0,May,1,1,1,2,Returning_Visitor,Yes,NotBuy,650.775072,18.666666666666668
2186,5,47.5,0,0.0,40,787.2,0.0,0.012121212,2.782886364,0.4,May,2,2,4,4,Returning_Visitor,No,NotBuy,278.23333333333335,15.0
2187,0,0.0,0,0.0,33,1239.5,0.070588235,0.095098039,0.0,1.0,May,2,2,1,2,Returning_Visitor,Yes,NotBuy,413.1666666666667,11.0
2188,5,724.5,0,0.0,23,867.3333333,0.0,0.000826446,59.988,0.0,May,1,1,1,2,Returning_Visitor,No,Buy,530.6111111,9.333333333333334
2189,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,1,13,Returning_Visitor,Yes,NotBuy,0.0,0.3333333333333333
2190,0,0.0,1,0.0,124,4093.430519,0.005816216,0.043499683,0.0,0.0,May,2,2,8,13,Returning_Visitor,No,NotBuy,1364.4768396666666,41.666666666666664
2191,1,7.5,0,0.0,19,216.1666667,0.038095238,0.058730159,0.0,0.6,May,2,5,1,3,Returning_Visitor,No,NotBuy,74.55555556666667,6.666666666666667
2192,1,28.0,4,162.0,23,659.0833333,0.013580247,0.020440917,21.1162963,0.0,May,2,2,8,1,Returning_Visitor,No,NotBuy,283.0277777666667,9.333333333333334
2193,4,130.5,2,51.0,43,2265.529221,0.004,0.004,14.792,0.0,May,3,2,4,2,Returning_Visitor,No,NotBuy,815.6764069999999,16.333333333333332
2194,0,0.0,0,0.0,8,729.0,0.041666667,0.070833333,0.0,0.4,May,2,2,8,1,Returning_Visitor,No,NotBuy,243.0,2.6666666666666665
2195,0,0.0,0,0.0,23,1299.5,0.034782609,0.069565217,0.0,0.6,May,2,2,1,4,Returning_Visitor,No,NotBuy,433.1666666666667,7.666666666666667
2196,0,0.0,0,0.0,6,103.0,0.0,0.05,0.0,0.6,May,2,10,1,3,Returning_Visitor,No,NotBuy,34.333333333333336,2.0
2197,0,0.0,0,0.0,16,129.3333333,0.0,0.0125,0.0,0.6,May,2,6,1,1,Returning_Visitor,No,NotBuy,43.111111099999995,5.333333333333333
2198,0,0.0,0,0.0,2,162.0,0.0,0.05,0.0,0.0,May,2,4,1,4,Returning_Visitor,No,NotBuy,54.0,0.6666666666666666
2199,2,96.0,0,0.0,5,122.0,0.028571429,0.05,0.0,0.0,May,1,1,1,15,Returning_Visitor,Yes,NotBuy,72.66666666666667,2.3333333333333335
2200,7,228.125,0,0.0,71,1294.251207,0.002631579,0.01503053,4.508271053,0.0,May,2,2,3,13,Returning_Visitor,No,NotBuy,507.45873566666666,26.0
2201,7,133.1666667,2,80.0,10,246.7916667,0.0,0.008333333,0.0,0.0,May,2,2,1,3,New_Visitor,No,NotBuy,153.31944446666668,6.333333333333333
2202,9,357.25,3,115.0,45,2889.25,0.0,0.007,54.9759,0.0,May,2,2,1,4,Returning_Visitor,No,Buy,1120.5,19.0
2203,0,0.0,3,470.0,84,3882.025758,0.004909561,0.02088789,10.21229767,0.0,May,2,4,1,1,Returning_Visitor,No,NotBuy,1450.6752526666667,29.0
2204,3,14.0,0,0.0,25,4207.666667,0.008333333,0.020833333,0.0,0.0,May,2,2,3,13,Returning_Visitor,Yes,NotBuy,1407.2222223333335,9.333333333333334
2205,1,6.0,0,0.0,18,199.5,0.016666667,0.05,0.0,0.4,May,3,2,4,2,Returning_Visitor,No,NotBuy,68.5,6.333333333333333
2206,0,0.0,0,0.0,28,2529.75,0.066666667,0.088271605,0.0,0.4,May,2,5,1,1,Returning_Visitor,No,NotBuy,843.25,9.333333333333334
2207,0,0.0,0,0.0,9,2081.0,0.044444444,0.1,0.0,0.0,May,2,5,2,1,Returning_Visitor,No,NotBuy,693.6666666666666,3.0
2208,2,418.6666667,0,0.0,21,1845.666667,0.018787879,0.023939394,23.069,0.0,May,2,2,1,5,Returning_Visitor,No,NotBuy,754.7777778999999,7.666666666666667
2209,6,335.1190476,1,8.0,51,1927.031548,0.003954802,0.014481293,2.846779661,1.0,May,1,1,9,3,Returning_Visitor,Yes,NotBuy,756.7168652,19.333333333333332
2210,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,7,3,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2211,0,0.0,0,0.0,11,831.9333333,0.0,0.02037037,0.0,0.8,May,3,2,6,14,Returning_Visitor,No,NotBuy,277.3111111,3.6666666666666665
2212,1,10.0,0,0.0,82,706.2996032,0.0,0.002439024,0.0,1.0,May,2,2,4,2,Returning_Visitor,Yes,NotBuy,238.76653439999998,27.666666666666668
2213,9,329.297619,1,75.0,32,1888.547619,0.010810811,0.025900901,24.63837838,0.0,May,1,1,9,4,Returning_Visitor,Yes,Buy,764.281746,14.0
2214,6,91.98484848,3,58.95238095,54,2407.322811,0.003448276,0.010418719,0.0,0.0,May,3,2,3,4,Returning_Visitor,No,NotBuy,852.75334681,21.0
2215,2,47.0,0,0.0,42,1528.382468,0.0,0.004761905,17.69657143,1.0,May,1,1,1,4,New_Visitor,Yes,Buy,525.1274893333333,14.666666666666666
2216,6,153.275,3,394.0,25,599.1,0.013333333,0.030151515,22.3392,0.0,May,1,1,3,4,Returning_Visitor,Yes,NotBuy,382.125,11.333333333333334
2217,4,86.0,0,0.0,34,4656.800366,0.006306306,0.038438438,5.185457275,0.0,May,2,2,1,2,Returning_Visitor,No,NotBuy,1580.9334553333335,12.666666666666666
2218,0,0.0,0,0.0,5,151.2,0.0,0.053333333,0.0,0.8,May,7,1,3,1,Returning_Visitor,No,NotBuy,50.4,1.6666666666666667
2219,6,89.0,3,12.0,75,5378.045851,0.02013261,0.0464397,4.374401266,0.2,May,2,2,8,3,Returning_Visitor,No,Buy,1826.3486169999999,28.0
2220,0,0.0,0,0.0,7,212.0,0.028571429,0.028571429,0.0,0.4,May,3,3,5,1,Returning_Visitor,No,NotBuy,70.66666666666667,2.3333333333333335
2221,2,2.0,0,0.0,0,0.0,0.1,0.1,0.0,0.0,May,1,1,3,2,Returning_Visitor,Yes,NotBuy,0.6666666666666666,0.6666666666666666
2222,0,0.0,0,0.0,16,748.4,0.014285714,0.035714286,43.19228571,0.0,May,2,2,3,4,Returning_Visitor,No,NotBuy,249.46666666666667,5.333333333333333
2223,0,0.0,0,0.0,38,314.8333333,0.010526316,0.031578947,0.0,0.6,May,2,2,1,3,Returning_Visitor,No,NotBuy,104.94444443333333,12.666666666666666
2224,1,0.0,0,0.0,19,867.8333333,0.015,0.028333333,0.0,0.0,May,2,2,7,6,Returning_Visitor,No,NotBuy,289.2777777666667,6.666666666666667
2225,0,0.0,2,56.0,9,379.0,0.0,0.03,0.0,0.0,May,2,2,2,4,New_Visitor,No,NotBuy,145.0,3.6666666666666665
2226,2,48.0,0,0.0,3,66.5,0.05,0.1,0.0,0.0,May,3,2,1,3,Returning_Visitor,No,NotBuy,38.166666666666664,1.6666666666666667
2227,10,527.0,3,213.0,26,994.8222222,0.0,0.00344086,0.0,0.0,May,3,2,1,2,Returning_Visitor,No,NotBuy,578.2740740666667,13.0
2228,1,135.5,0,0.0,50,824.6666667,0.0,0.003921569,0.0,0.0,May,2,2,2,4,Returning_Visitor,No,NotBuy,320.05555556666667,17.0
2229,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,1,8,7,4,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2230,3,133.5,4,191.0,15,443.9333333,0.0,0.02,0.0,0.0,May,1,1,3,6,Returning_Visitor,No,NotBuy,256.1444444333333,7.333333333333333
2231,7,186.1,0,0.0,32,906.3,0.005128205,0.025641026,20.91692308,0.0,May,2,2,1,1,Returning_Visitor,No,NotBuy,364.13333333333327,13.0
2232,0,0.0,0,0.0,3,57.0,0.0,0.066666667,0.0,0.2,May,2,5,1,2,Returning_Visitor,No,NotBuy,19.0,1.0
2233,0,0.0,0,0.0,6,117.0,0.083333333,0.088888889,0.0,0.0,May,3,2,4,3,Returning_Visitor,No,NotBuy,39.0,2.0
2234,5,69.0,4,163.0,50,2424.75,0.0,0.023333333,2.973214286,0.0,May,2,2,3,3,Returning_Visitor,No,NotBuy,885.5833333333334,19.666666666666668
2235,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,4,3,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2236,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,2,2,1,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2237,0,0.0,0,0.0,3,311.0,0.1,0.166666667,0.0,0.6,May,1,1,1,3,Returning_Visitor,No,NotBuy,103.66666666666667,1.0
2238,4,91.0,1,188.0,160,2418.52904,0.004878049,0.017369338,0.58275,0.0,May,2,6,1,6,Returning_Visitor,No,NotBuy,899.1763466666666,55.0
2239,0,0.0,0,0.0,39,905.6,0.012820513,0.021245421,0.0,0.0,May,3,2,1,3,Returning_Visitor,No,NotBuy,301.8666666666667,13.0
2240,0,0.0,0,0.0,8,100.0,0.075,0.125,0.0,1.0,May,2,5,1,11,Returning_Visitor,Yes,NotBuy,33.333333333333336,2.6666666666666665
2241,0,0.0,0,0.0,30,986.5,0.006666667,0.023333333,0.0,0.0,May,2,4,3,3,Returning_Visitor,No,NotBuy,328.8333333333333,10.0
2242,5,43.4,0,0.0,32,3121.555556,0.009259259,0.036759259,26.5455,0.0,May,2,4,4,2,Returning_Visitor,No,NotBuy,1054.9851853333332,12.333333333333334
2243,4,32.66666667,0,0.0,34,1378.966667,0.007894737,0.01716792,18.46989474,0.0,May,3,2,1,4,Returning_Visitor,Yes,Buy,470.54444455666663,12.666666666666666
2244,6,86.2,0,0.0,49,3003.419048,0.010526316,0.015711501,4.376915789,0.4,May,1,1,4,4,Returning_Visitor,No,NotBuy,1029.873016,18.333333333333332
2245,0,0.0,1,25.0,43,2053.933333,0.012878788,0.039015152,0.0,0.0,May,2,5,6,3,Returning_Visitor,Yes,NotBuy,692.9777776666666,14.666666666666666
2246,1,299.0,0,0.0,4,212.5,0.0,0.04,0.0,0.0,May,2,2,2,1,Returning_Visitor,Yes,NotBuy,170.5,1.6666666666666667
2247,10,295.6940559,0,0.0,29,785.474359,0.0,0.001481481,34.99166667,0.0,May,2,2,5,4,Returning_Visitor,Yes,Buy,360.38947163333336,13.0
2248,2,14.5,0,0.0,23,316.3333333,0.008333333,0.030833333,0.0,1.0,May,2,2,2,4,Returning_Visitor,Yes,NotBuy,110.27777776666666,8.333333333333334
2249,1,41.0,4,360.0,28,769.5,0.024242424,0.042424242,19.38181818,0.0,May,2,2,1,6,Returning_Visitor,No,NotBuy,390.1666666666667,11.0
2250,0,0.0,0,0.0,15,298.1666667,0.013333333,0.044444444,0.0,0.4,May,2,10,9,3,Returning_Visitor,No,NotBuy,99.3888889,5.0
2251,0,0.0,1,48.0,32,1808.333333,0.05,0.075208333,12.484125,0.4,May,3,2,8,1,Returning_Visitor,No,Buy,618.7777776666667,11.0
2252,0,0.0,0,0.0,30,1184.5,0.006666667,0.048333333,0.0,0.6,May,4,2,1,1,Returning_Visitor,No,NotBuy,394.8333333333333,10.0
2253,3,177.0,0,0.0,3,184.5,0.04,0.033333333,0.0,0.0,May,3,2,4,11,New_Visitor,No,NotBuy,120.5,2.0
2254,3,77.0,5,243.0,127,2573.875,0.00025641,0.009196581,0.0,0.0,May,2,2,4,3,Returning_Visitor,No,NotBuy,964.625,45.0
2255,5,187.2666667,2,17.0,64,2121.304304,0.003188406,0.018007866,4.873969358,0.0,May,3,3,3,4,Returning_Visitor,Yes,NotBuy,775.1903235666665,23.666666666666668
2256,5,587.0,0,0.0,125,4639.410534,0.012433862,0.023856765,0.0,0.6,May,3,2,1,4,Returning_Visitor,No,NotBuy,1742.1368446666665,43.333333333333336
2257,3,76.5,2,66.0,16,315.3666667,0.0,0.014736842,0.0,0.0,May,3,2,1,3,Returning_Visitor,Yes,NotBuy,152.62222223333333,7.0
2258,1,35.0,1,49.5,11,1464.0,0.0,0.020512821,32.946,0.2,May,2,2,4,4,Returning_Visitor,No,Buy,516.1666666666666,4.333333333333333
2259,0,0.0,2,236.0,66,1483.55,0.0,0.006153846,143.2115385,0.0,May,2,4,3,3,Returning_Visitor,Yes,Buy,573.1833333333333,22.666666666666668
2260,1,7.0,1,97.0,53,2247.608298,0.004848485,0.016751935,32.68969091,0.0,May,1,1,3,4,Returning_Visitor,No,NotBuy,783.8694326666667,18.333333333333332
2261,0,0.0,0,0.0,19,950.0,0.0,0.011111111,0.0,0.0,May,1,1,1,2,Returning_Visitor,No,NotBuy,316.6666666666667,6.333333333333333
2262,15,161.764411,7,227.25,104,6254.420122,0.028065242,0.036927442,3.431210317,0.0,May,3,2,1,2,Returning_Visitor,Yes,NotBuy,2214.478177666667,42.0
2263,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,8,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2264,0,0.0,0,0.0,3,29.0,0.0,0.066666667,0.0,0.0,May,2,2,1,4,Returning_Visitor,Yes,NotBuy,9.666666666666666,1.0
2265,1,5.0,0,0.0,7,228.0,0.0,0.028571429,0.0,0.0,May,1,1,3,3,Returning_Visitor,No,NotBuy,77.66666666666667,2.6666666666666665
2266,0,0.0,0,0.0,2,205.0,0.0,0.05,0.0,0.0,May,3,2,1,13,Returning_Visitor,No,NotBuy,68.33333333333333,0.6666666666666666
2267,1,25.0,0,0.0,35,1570.5,0.0,0.002941176,13.07329412,0.0,May,2,2,6,4,Returning_Visitor,Yes,Buy,531.8333333333334,12.0
2268,0,0.0,1,0.0,14,101.0,0.13125,0.16875,0.0,0.6,May,3,2,1,13,Returning_Visitor,No,NotBuy,33.666666666666664,5.0
2269,2,36.5,0,0.0,11,295.9,0.0,0.014219114,0.0,0.0,May,3,2,9,4,Returning_Visitor,Yes,NotBuy,110.8,4.333333333333333
2270,2,145.0,0,0.0,7,196.5,0.0,0.0125,0.0,0.0,May,3,2,4,1,Returning_Visitor,No,NotBuy,113.83333333333333,3.0
2271,1,13.0,0,0.0,15,524.5,0.0,0.013333333,33.9612,0.0,May,3,2,1,6,Returning_Visitor,No,Buy,179.16666666666666,5.333333333333333
2272,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,May,1,1,1,1,Returning_Visitor,No,NotBuy,0.0,0.6666666666666666
2273,0,0.0,6,451.5,28,674.4345238,0.005882353,0.017647059,0.0,0.0,May,3,2,4,1,Returning_Visitor,Yes,NotBuy,375.31150793333336,11.333333333333334
2274,3,80.0,0,0.0,32,931.5,0.008823529,0.023529412,51.11722549,0.0,May,2,2,1,1,Returning_Visitor,No,NotBuy,337.1666666666667,11.666666666666666
2275,7,75.84615385,4,246.3333333,16,672.8794872,0.021428571,0.029027611,0.0,0.0,May,1,1,1,3,Returning_Visitor,No,NotBuy,331.6863247833333,9.0
2276,0,0.0,0,0.0,5,0.0,0.2,0.2,0.0,0.6,May,3,2,8,13,Returning_Visitor,No,NotBuy,0.0,1.6666666666666667
2277,7,164.5,0,0.0,73,3022.478571,0.002631579,0.026472431,4.25425,0.0,May,2,2,5,1,Returning_Visitor,No,NotBuy,1062.3261903333334,26.666666666666668
2278,4,309.0,0,0.0,27,877.5,0.0,0.007407407,44.47733333,0.0,May,1,1,1,4,New_Visitor,No,Buy,395.5,10.333333333333334
2279,0,0.0,1,416.0,20,412.8333333,0.019047619,0.038095238,0.0,0.0,May,2,2,3,6,Returning_Visitor,No,NotBuy,276.2777777666667,7.0
2280,3,47.0,0,0.0,22,486.5,0.0,0.030666667,0.0,0.0,May,3,2,3,11,Returning_Visitor,No,NotBuy,177.83333333333334,8.333333333333334
2281,0,0.0,1,51.0,29,1225.5,0.0,0.010344828,25.90331034,0.0,May,4,2,1,4,New_Visitor,No,Buy,425.5,10.0
2282,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,6,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2283,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.6,May,3,2,6,13,Returning_Visitor,No,NotBuy,0.0,0.6666666666666666
2284,12,240.2,0,0.0,90,1221.853846,0.002061856,0.014387171,1.722164948,0.0,May,2,4,1,4,Returning_Visitor,No,NotBuy,487.351282,34.0
2285,0,0.0,0,0.0,14,258.0,0.164285714,0.173809524,0.0,0.6,May,3,2,6,13,Returning_Visitor,No,NotBuy,86.0,4.666666666666667
2286,0,0.0,0,0.0,30,1370.833333,0.042145594,0.066781609,0.0,0.0,May,3,2,2,4,Returning_Visitor,No,NotBuy,456.94444433333337,10.0
2287,0,0.0,0,0.0,15,1652.0,0.04,0.073333333,0.0,0.0,May,2,5,1,3,Returning_Visitor,No,NotBuy,550.6666666666666,5.0
2288,2,123.0,0,0.0,6,178.3333333,0.0,0.023809524,0.0,0.0,May,3,2,1,1,Returning_Visitor,Yes,NotBuy,100.44444443333333,2.6666666666666665
2289,0,0.0,0,0.0,43,1146.5,0.006976744,0.035271318,0.0,0.6,May,2,2,1,4,Returning_Visitor,No,NotBuy,382.1666666666667,14.333333333333334
2290,2,29.33333333,0,0.0,98,2680.828571,0.009183673,0.014160401,16.04860714,0.0,May,3,2,3,13,Returning_Visitor,No,Buy,903.3873014433334,33.333333333333336
2291,1,47.0,0,0.0,11,197.5,0.0,0.025,0.0,0.0,May,3,2,1,3,New_Visitor,No,NotBuy,81.5,4.0
2292,5,152.875,2,81.0,46,2295.182143,0.004081633,0.014873664,21.02481633,0.2,May,3,2,4,1,Returning_Visitor,No,NotBuy,843.0190476666667,17.666666666666668
2293,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,3,2,1,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2294,0,0.0,0,0.0,17,248.9,0.0,0.02745098,0.0,0.8,May,1,1,3,2,Returning_Visitor,No,NotBuy,82.96666666666667,5.666666666666667
2295,0,0.0,0,0.0,2,44.0,0.0,0.1,0.0,0.0,May,1,1,8,1,Returning_Visitor,No,NotBuy,14.666666666666666,0.6666666666666666
2296,0,0.0,0,0.0,44,1151.116667,0.0,0.017829457,7.529302326,0.0,May,2,2,1,6,Returning_Visitor,No,NotBuy,383.70555566666667,14.666666666666666
2297,1,10.0,1,0.0,28,830.0,0.013793103,0.044827586,0.0,0.4,May,2,2,1,2,Returning_Visitor,No,NotBuy,280.0,10.0
2298,0,0.0,0,0.0,15,125.25,0.025,0.05,0.0,0.6,May,2,2,6,13,Returning_Visitor,No,NotBuy,41.75,5.0
2299,0,0.0,0,0.0,3,17.0,0.0,0.066666667,0.0,0.0,May,2,2,9,3,Returning_Visitor,No,NotBuy,5.666666666666667,1.0
2300,4,96.5,0,0.0,42,2172.333333,0.0,0.01124031,35.2339845,0.0,May,2,2,4,2,Returning_Visitor,No,NotBuy,756.2777776666667,15.333333333333334
2301,3,44.0,4,1636.0,49,4945.083333,0.009259259,0.029444444,6.165,0.8,May,2,2,2,4,Returning_Visitor,No,Buy,2208.3611109999997,18.666666666666668
2302,0,0.0,0,0.0,21,358.25,0.038095238,0.075238095,0.0,0.8,May,2,5,4,2,Returning_Visitor,No,NotBuy,119.41666666666667,7.0
2303,1,35.0,0,0.0,13,233.1666667,0.0,0.016666667,0.0,0.0,May,1,1,5,4,Returning_Visitor,No,NotBuy,89.3888889,4.666666666666667
2304,0,0.0,0,0.0,20,528.0,0.0,0.0075,31.1904,0.6,May,2,2,1,4,New_Visitor,No,Buy,176.0,6.666666666666667
2305,5,72.5,0,0.0,16,1154.766667,0.005263158,0.026315789,0.0,0.0,May,2,4,1,2,Returning_Visitor,Yes,NotBuy,409.08888900000005,7.0
2306,1,38.0,1,16.0,30,1522.816667,0.026666667,0.027333333,0.0,0.0,May,3,2,2,13,Returning_Visitor,No,NotBuy,525.6055556666666,10.666666666666666
2307,0,0.0,0,0.0,13,468.1666667,0.0,0.006060606,0.0,0.0,May,2,2,6,2,New_Visitor,Yes,NotBuy,156.05555556666667,4.333333333333333
2308,0,0.0,0,0.0,15,432.5,0.0,0.015384615,0.0,0.0,May,2,6,6,1,Returning_Visitor,No,NotBuy,144.16666666666666,5.0
2309,3,76.75,1,0.0,36,1100.916667,0.007692308,0.015262515,18.99269231,0.0,May,2,2,1,2,Returning_Visitor,No,NotBuy,392.55555566666663,13.333333333333334
2310,0,0.0,0,0.0,33,663.2333333,0.026470588,0.059803922,0.0,0.8,May,3,2,3,13,Returning_Visitor,No,NotBuy,221.07777776666669,11.0
2311,2,353.0,0,0.0,24,2874.083333,0.025,0.025357143,0.0,0.0,May,2,2,3,6,Returning_Visitor,No,NotBuy,1075.6944443333334,8.666666666666666
2312,15,275.9104437,6,606.75,47,1813.86461,0.007377049,0.019090804,9.417272131,0.0,May,3,2,4,6,Returning_Visitor,Yes,NotBuy,898.8416845666667,22.666666666666668
2313,4,104.5,4,261.8333333,13,214.6922078,0.033333333,0.028759666,0.0,0.0,May,3,2,1,2,Returning_Visitor,Yes,NotBuy,193.6751803666667,7.0
2314,0,0.0,0,0.0,2,28.0,0.0,0.1,0.0,0.0,May,2,2,1,3,Returning_Visitor,No,NotBuy,9.333333333333334,0.6666666666666666
2315,3,134.0,0,0.0,5,78.5,0.0,0.025,0.0,0.0,May,2,2,7,2,Returning_Visitor,Yes,NotBuy,70.83333333333333,2.6666666666666665
2316,0,0.0,0,0.0,28,534.5833333,0.0,0.021428571,0.0,1.0,May,2,4,4,1,Returning_Visitor,Yes,NotBuy,178.19444443333336,9.333333333333334
2317,0,0.0,0,0.0,10,262.6666667,0.02,0.08,0.0,0.0,May,1,1,1,3,Returning_Visitor,No,NotBuy,87.55555556666667,3.3333333333333335
2318,6,43.1,0,0.0,56,1056.15,0.026502732,0.055331772,4.163259563,0.2,May,3,2,4,4,Returning_Visitor,No,NotBuy,366.4166666666667,20.666666666666668
2319,8,119.0,0,0.0,31,1273.875,0.0,0.003921569,12.63441176,0.0,May,2,4,1,3,New_Visitor,No,Buy,464.2916666666667,13.0
2320,0,0.0,2,66.0,27,875.5,0.0,0.014367816,0.0,0.0,May,4,2,1,2,Returning_Visitor,Yes,NotBuy,313.8333333333333,9.666666666666666
2321,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,8,4,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2322,4,38.5,1,308.0,14,582.0,0.0,0.021875,0.0,0.0,May,2,2,2,13,Returning_Visitor,Yes,NotBuy,309.5,6.333333333333333
2323,0,0.0,0,0.0,13,0.0,0.2,0.2,0.0,0.8,May,3,2,2,6,Returning_Visitor,No,NotBuy,0.0,4.333333333333333
2324,2,16.66666667,0,0.0,9,63.66666667,0.088888889,0.122222222,0.0,0.2,May,1,1,4,15,Returning_Visitor,No,NotBuy,26.777777779999997,3.6666666666666665
2325,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,1,1,1,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2326,0,0.0,0,0.0,22,1443.25,0.063636364,0.109090909,0.0,0.8,May,2,2,1,13,Returning_Visitor,No,NotBuy,481.0833333333333,7.333333333333333
2327,2,18.0,4,15.0,30,569.1190476,0.0,0.04,0.0,0.0,May,2,2,1,4,Returning_Visitor,No,NotBuy,200.7063492,12.0
2328,3,231.0,0,0.0,16,386.4444444,0.0,0.02745098,0.0,0.2,May,1,1,1,3,Returning_Visitor,No,NotBuy,205.81481480000002,6.333333333333333
2329,0,0.0,0,0.0,13,399.5,0.0,0.005128205,0.0,1.0,May,3,2,5,1,Returning_Visitor,Yes,NotBuy,133.16666666666666,4.333333333333333
2330,1,24.0,0,0.0,10,238.5,0.0,0.011111111,0.0,0.0,May,2,4,3,3,New_Visitor,No,NotBuy,87.5,3.6666666666666665
2331,0,0.0,0,0.0,3,17.0,0.066666667,0.133333333,0.0,0.0,May,2,2,1,3,Returning_Visitor,No,NotBuy,5.666666666666667,1.0
2332,1,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,May,3,2,6,5,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
2333,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1.0,May,1,1,4,1,Returning_Visitor,Yes,NotBuy,0.0,0.3333333333333333
2334,0,0.0,0,0.0,2,59.0,0.0,0.1,0.0,0.0,May,1,2,1,6,Returning_Visitor,No,NotBuy,19.666666666666668,0.6666666666666666
